RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,TOTAL,START TOURNAMENT ID,Year
1,1,Steve Stricker,23,2009380,2010
2,2,Lee Westwood,19,2009090,2010
3,3,Retief Goosen,16,2010080,2010
T4,T4,Chris DiMarco,14,2010250,2010
T4,T4,Matt Kuchar,14,2010200,2010
T6,T6,Andrew Coltart,13,1998350,2010
T6,T6,Zach Johnson,13,2010230,2010
T8,T8,Stewart Cink,12,2010220,2010
T8,T8,Jason Day,12,2010220,2010
10,10,Camilo Villegas,11,2010240,2010
T11,T11,Kevin Na,10,2010310,2010
T11,T11,Nick Watney,10,2010260,2010
T11,T11,Tiger Woods,10,2010200,2010
T14,T14,Rickie Fowler,9,2010310,2010
T14,T14,Hunter Mahan,9,2010310,2010
T14,T14,Ryan Palmer,9,2010320,2010
T14,T14,Heath Slocum,9,2010310,2010
T18,T18,Robert Allenby,8,2010260,2010
T18,T18,Arjun Atwal,8,2010270,2010
T18,T18,Jonathan Byrd,8,2010330,2010
T18,T18,Todd Demsey,8,2008370,2010
T18,T18,Robert Karlsson,8,2010160,2010
T18,T18,Martin Laird,8,2010350,2010
T24,T24,Peter Hanson,7,2010080,2010
T24,T24,Dustin Johnson,7,2010310,2010
T24,T24,Ian Poulter,7,2010260,2010
T24,T24,Adam Scott,7,2010310,2010
T24,T24,John Senden,7,2010380,2010
T24,T24,Charlie Wi,7,2010380,2010
T30,T30,Paul Casey,6,2010350,2010
T30,T30,Ernie Els,6,2010350,2010
T30,T30,Jim Furyk,6,2010330,2010
T30,T30,Bill Haas,6,2010370,2010
T30,T30,Rory McIlroy,6,2010310,2010
T30,T30,Andres Romero,6,2010370,2010
T30,T30,Kevin Streelman,6,2010370,2010
T30,T30,Doug Tewell,6,1999230,2010
T30,T30,Bubba Watson,6,2010350,2010
T39,T39,Fredrik Andersson Hed,5,2002310,2010
T39,T39,Grégory Bourdy,5,2006440,2010
T39,T39,Brendon de Jonge,5,2010390,2010
T39,T39,Joe Durant,5,2010370,2010
T39,T39,Matt Every,5,2010290,2010
T39,T39,Brian Gay,5,2010400,2010
T39,T39,Tom Gillis,5,2010390,2010
T39,T39,Mathew Goggin,5,2010420,2010
T39,T39,J.B. Holmes,5,2010390,2010
T39,T39,Charles Howell III,5,2010390,2010
T39,T39,Martin Kaymer,5,2010200,2010
T39,T39,Jerry Kelly,5,2010420,2010
T39,T39,James Kingston,5,2008350,2010
T39,T39,Wayne Levi,5,2001300,2010
T39,T39,Davis Love III,5,2010380,2010
T39,T39,Scott Piercy,5,2010420,2010
T39,T39,Brett Quigley,5,2010420,2010
T39,T39,John Riegger,5,2008450,2010
T39,T39,Peter Senior,5,2000310,2010
T39,T39,Patrick Sheehan,5,2009320,2010
T39,T39,Chris Stroud,5,2010420,2010
T39,T39,Bo Van Pelt,5,2010390,2010
T61,T61,Aaron Baddeley,4,2010440,2010
T61,T61,Ricky Barnes,4,2010390,2010
T61,T61,Paul Broadhurst,4,2006440,2010
T61,T61,Chad Campbell,4,2010420,2010
T61,T61,Tim Clark,4,2010390,2010
T61,T61,Graham DeLaet,4,2010420,2010
T61,T61,Luke Donald,4,2010380,2010
T61,T61,Alastair Forsyth,4,2007310,2010
T61,T61,Cliff Kresge,4,2010420,2010
T61,T61,Michael Letzig,4,2010440,2010
T61,T61,Troy Merritt,4,2010440,2010
T61,T61,Edoardo Molinari,4,2010260,2010
T61,T61,Pat Perez,4,2010440,2010
T61,T61,Tom Pernice Jr.,4,2010420,2010
T61,T61,Tim Petrovic,4,2010440,2010
T61,T61,Charl Schwartzel,4,2010260,2010
T61,T61,Michael Sim,4,2010370,2010
T61,T61,Webb Simpson,4,2010440,2010
T61,T61,Mike Sposa,4,2006410,2010
T61,T61,Kevin Stadler,4,2010420,2010
T61,T61,Richard Sterne,4,2009240,2010
T61,T61,David Toms,4,2010390,2010
T83,T83,Blake Adams,3,2010390,2010
T83,T83,Ángel Cabrera,3,2010380,2010
T83,T83,K.J. Choi,3,2010390,2010
T83,T83,Simon Dyson,3,2010310,2010
T83,T83,Martin Flores,3,2010450,2010
T83,T83,Marcus Fraser,3,2006310,2010
T83,T83,Fred Funk,3,2010200,2010
T83,T83,Stephen Gallacher,3,2005360,2010
T83,T83,Robert Garrigus,3,2010450,2010
T83,T83,Andres Gonzales,3,2006460,2010
T83,T83,Paul Goydos,3,2010390,2010
T83,T83,Bob Heintz,3,2010130,2010
T83,T83,David Howell,3,2008320,2010
T83,T83,John Huston,3,2010320,2010
T83,T83,Simon Khan,3,2010310,2010
T83,T83,Kenichi Kuboya,3,2003470,2010
T83,T83,Spencer Levin,3,2010450,2010
T83,T83,Frank Lickliter II,3,2010210,2010
T83,T83,Phil Mickelson,3,2010390,2010
T83,T83,Ryan Moore,3,2010390,2010
T83,T83,Sean O'Hair,3,2010400,2010
T83,T83,Geoff Ogilvy,3,2010390,2010
T83,T83,José María Olazábal,3,2009170,2010
T83,T83,Bob Shearer,3,1984320,2010
T83,T83,Vijay Singh,3,2010390,2010
T83,T83,Kevin Sutherland,3,2010440,2010
T83,T83,Roland Thatcher,3,2010450,2010
T83,T83,Chris Tidland,3,2010450,2010
T83,T83,Charles Warren,3,2010450,2010
T83,T83,Y.E. Yang,3,2010380,2010
T113,T113,Thomas Aiken,2,2009310,2010
T113,T113,Briny Baird,2,2010460,2010
T113,T113,Jeff Brehaut,2,2007480,2010
T113,T113,Bart Bryant,2,2009280,2010
T113,T113,Alejandro Cañizares,2,2010070,2010
T113,T113,Darren Clarke,2,2010310,2010
T113,T113,Michael Connell,2,2010460,2010
T113,T113,Ben Crane,2,2010400,2010
T113,T113,John Daly,2,2010450,2010
T113,T113,Rhys Davies,2,2010350,2010
T113,T113,Bradley Dredge,2,2008090,2010
T113,T113,Jason Dufner,2,2010390,2010
T113,T113,Ken Duke,2,2010420,2010
T113,T113,David Duval,2,2010450,2010
T113,T113,John Ellis,2,2009060,2010
T113,T113,Dan Forsman,2,2008340,2010
T113,T113,Benjamin Fox,2,2010090,2010
T113,T113,Tommy Gainey,2,2009340,2010
T113,T113,Jason Gore,2,2010260,2010
T113,T113,Mike Grob,2,2007320,2010
T113,T113,Jason Hill,2,2002450,2010
T113,T113,Scott Hoch,2,2008100,2010
T113,T113,David Horsey,2,2010350,2010
T113,T113,Ryuji Imada,2,2010450,2010
T113,T113,Brendan Jones,2,2009090,2010
T113,T113,Anthony Kang,2,2001250,2010
T113,T113,K.T. Kim,2,2010310,2010
T113,T113,Chih-Bing Lam,2,2008320,2010
T113,T113,Peter Lonard,2,2009450,2010
T113,T113,Brock Mackenzie,2,2004290,2010
T113,T113,Matteo Manassero,2,2009310,2010
T113,T113,Ross McGowan,2,2010350,2010
T113,T113,Mac McLendon,2,1980430,2010
T113,T113,John Merrick,2,2010460,2010
T113,T113,Francesco Molinari,2,2010350,2010
T113,T113,Jack Newton,2,1982420,2010
T113,T113,Michael O'Neal,2,2010250,2010
T113,T113,Jeff Overton,2,2010400,2010
T113,T113,Brenden Pappas,2,2010460,2010
T113,T113,Craig Parry,2,2008320,2010
T113,T113,Cameron Percy,2,2010460,2010
T113,T113,Dicky Pride,2,2010250,2010
T113,T113,Alex Prugh,2,2010450,2010
T113,T113,Chez Reavie,2,2010210,2010
T113,T113,Matthew Richardson,2,2005300,2010
T113,T113,Tag Ridings,2,2009440,2010
T113,T113,Justin Rose,2,2010400,2010
T113,T113,John Schroeder,2,1995300,2010
T113,T113,Jason Schultz,2,2007480,2010
T113,T113,Marcel Siem,2,2005380,2010
T113,T113,Bob Smith,2,1985280,2010
T113,T113,Brandt Snedeker,2,2010390,2010
T113,T113,Graeme Storm,2,2008320,2010
T113,T113,Toru Taniguchi,2,2010260,2010
T113,T113,Nicholas Thompson,2,2010460,2010
T113,T113,Kirk Triplett,2,2010370,2010
T113,T113,Jhonattan Vegas,2,2008450,2010
T113,T113,Mark Wilson,2,2010460,2010
T113,T113,Thaworn Wiratchant,2,2006310,2010
T113,T113,Casey Wittenberg,2,2009480,2010
1,1,Steve Stricker,42,2009380,2011
2,2,Charl Schwartzel,19,2010260,2011
T3,T3,Andrew Coltart,13,1998350,2011
T3,T3,Gary Woodland,13,2011230,2011
T5,T5,Josh Teater,10,2011290,2011
T5,T5,Jhonattan Vegas,10,2011250,2011
7,7,Jim Furyk,9,2011310,2011
T8,T8,Robert Allenby,8,2011280,2011
T8,T8,Luke Donald,8,2011320,2011
T8,T8,Sergio Garcia,8,2011260,2011
T8,T8,Jerry Kelly,8,2011320,2011
T8,T8,Adam Scott,8,2011280,2011
T8,T8,Y.E. Yang,8,2011260,2011
T14,T14,Briny Baird,7,2011320,2011
T14,T14,Matt Kuchar,7,2011350,2011
T14,T14,Hunter Mahan,7,2011320,2011
T14,T14,William McGirt,7,2011370,2011
T14,T14,Carl Pettersson,7,2011330,2011
T14,T14,Webb Simpson,7,2011370,2011
T14,T14,Nick Watney,7,2011350,2011
T21,T21,Blake Adams,6,2011390,2011
T21,T21,Jonathan Byrd,6,2011380,2011
T21,T21,Greg Chalmers,6,2011370,2011
T21,T21,Simon Dyson,6,2010310,2011
T21,T21,Mathew Goggin,6,2010420,2011
T21,T21,Adam Hadwin,6,2010320,2011
T21,T21,Spencer Levin,6,2011390,2011
T21,T21,Phil Mickelson,6,2011350,2011
T21,T21,Bryce Molder,6,2011340,2011
T21,T21,Andres Romero,6,2011320,2011
T21,T21,Peter Senior,6,2000310,2011
T21,T21,Doug Tewell,6,1999230,2011
T21,T21,Jimmy Walker,6,2011320,2011
T34,T34,Woody Austin,5,2011340,2011
T34,T34,Patrick Cantlay,5,2011260,2011
T34,T34,Paul Casey,5,2011350,2011
T34,T34,Ernie Els,5,2011370,2011
T34,T34,Padraig Harrington,5,2011350,2011
T34,T34,J.P. Hayes,5,2011300,2011
T34,T34,David Hearn,5,2011380,2011
T34,T34,Robert Karlsson,5,2011350,2011
T34,T34,James Kingston,5,2008350,2011
T34,T34,Wayne Levi,5,2001300,2011
T34,T34,Rory McIlroy,5,2011240,2011
T34,T34,George McNeill,5,2011390,2011
T34,T34,Edoardo Molinari,5,2011240,2011
T34,T34,Ryan Palmer,5,2011360,2011
T34,T34,Patrick Sheehan,5,2009320,2011
T34,T34,Brandt Snedeker,5,2011380,2011
T34,T34,Kyle Stanley,5,2011380,2011
T34,T34,Cameron Tringale,5,2011400,2011
T52,T52,Aaron Baddeley,4,2011380,2011
T52,T52,Jason Bohn,4,2011370,2011
T52,T52,Jason Day,4,2011380,2011
T52,T52,Marcus Fraser,4,2006310,2011
T52,T52,Bill Haas,4,2011380,2011
T52,T52,Charley Hoffman,4,2011380,2011
T52,T52,Trevor Immelman,4,2011420,2011
T52,T52,Freddie Jacobson,4,2011380,2011
T52,T52,Brandt Jobe,4,2011390,2011
T52,T52,Dustin Johnson,4,2011380,2011
T52,T52,Simon Khan,4,2010310,2011
T52,T52,Cliff Kresge,4,2010420,2011
T52,T52,Kenichi Kuboya,4,2003470,2011
T52,T52,Martin Laird,4,2011380,2011
T52,T52,Peter Lonard,4,2009450,2011
T52,T52,Billy Mayfair,4,2011420,2011
T52,T52,John Senden,4,2011390,2011
T52,T52,Mike Sposa,4,2006410,2011
T52,T52,Paul Stankowski,4,2011420,2011
T52,T52,Brendan Steele,4,2011390,2011
T52,T52,Camilo Villegas,4,2011370,2011
T52,T52,Brett Wetterich,4,2011230,2011
T74,T74,Craig Barlow,3,2011250,2011
T74,T74,Ricky Barnes,3,2011390,2011
T74,T74,Kris Blanks,3,2011420,2011
T74,T74,Michael Bradley,3,2011420,2011
T74,T74,Bud Cauley,3,2011370,2011
T74,T74,Marco Dawson,3,2011110,2011
T74,T74,Jason Dufner,3,2011390,2011
T74,T74,Lucas Glover,3,2011390,2011
T74,T74,Fabián Gómez,3,2011430,2011
T74,T74,Andres Gonzales,3,2011430,2011
T74,T74,Retief Goosen,3,2011370,2011
T74,T74,Anders Hansen,3,2011310,2011
T74,T74,Bob Heintz,3,2010130,2011
T74,T74,Yuta Ikeda,3,2011310,2011
T74,T74,Miguel Angel Jiménez,3,2011310,2011
T74,T74,K.T. Kim,3,2011350,2011
T74,T74,Pablo Larrazabal,3,2011310,2011
T74,T74,Steve Marino,3,2011380,2011
T74,T74,Ben Martin,3,2011430,2011
T74,T74,David Mathis,3,2011430,2011
T74,T74,Seung-Yul Noh,3,2011260,2011
T74,T74,Sean O'Hair,3,2011390,2011
T74,T74,Geoff Ogilvy,3,2011390,2011
T74,T74,Robert Rock,3,2010310,2011
T74,T74,Bob Shearer,3,1984320,2011
T74,T74,Marcel Siem,3,2005380,2011
T74,T74,Heath Slocum,3,2011430,2011
T74,T74,Bubba Watson,3,2011390,2011
T74,T74,Charlie Wi,3,2011420,2011
T103,T103,Steve Allan,2,2010300,2011
T103,T103,Keegan Bradley,2,2011400,2011
T103,T103,Jeff Brehaut,2,2007480,2011
T103,T103,Bart Bryant,2,2009280,2011
T103,T103,Ángel Cabrera,2,2011430,2011
T103,T103,SSP Chawrasia,2,2008140,2011
T103,T103,K.J. Choi,2,2011400,2011
T103,T103,Bradley Dredge,2,2008090,2011
T103,T103,Ken Duke,2,2010420,2011
T103,T103,Johan Edfors,2,2011260,2011
T103,T103,Benjamin Fox,2,2010090,2011
T103,T103,Peter Hanson,2,2011350,2011
T103,T103,Grégory Havret,2,2011260,2011
T103,T103,Russell Henley,2,2010260,2011
T103,T103,Jim Herman,2,2011440,2011
T103,T103,Tim Herron,2,2011440,2011
T103,T103,Scott Hoch,2,2008100,2011
T103,T103,Bio Kim,2,2011440,2011
T103,T103,Kevin Kisner,2,2011440,2011
T103,T103,Tom Lehman,2,2011310,2011
T103,T103,Brock Mackenzie,2,2004290,2011
T103,T103,Matteo Manassero,2,2011350,2011
T103,T103,Ross McGowan,2,2010350,2011
T103,T103,Mac McLendon,2,1980430,2011
T103,T103,Troy Merritt,2,2011440,2011
T103,T103,Francesco Molinari,2,2011350,2011
T103,T103,Kevin Na,2,2011420,2011
T103,T103,Jack Newton,2,1982420,2011
T103,T103,Alex Noren,2,2011350,2011
T103,T103,Nick O'Hern,2,2011440,2011
T103,T103,Michael O'Neal,2,2010250,2011
T103,T103,Louis Oosthuizen,2,2011430,2011
T103,T103,Hennie Otto,2,2010350,2011
T103,T103,Jeff Overton,2,2011440,2011
T103,T103,Brenden Pappas,2,2010460,2011
T103,T103,Craig Parry,2,2008320,2011
T103,T103,Cameron Percy,2,2011420,2011
T103,T103,Tom Pernice Jr.,2,2011430,2011
T103,T103,Kenny Perry,2,2011300,2011
T103,T103,Nick Price,2,2008080,2011
T103,T103,Patrick Reed,2,2011370,2011
T103,T103,Alexandre Rocha,2,2011440,2011
T103,T103,John Schroeder,2,1995300,2011
T103,T103,Jason Schultz,2,2007480,2011
T103,T103,Bob Smith,2,1985280,2011
T103,T103,Henrik Stenson,2,2011440,2011
T103,T103,Andre Stolz,2,2011300,2011
T103,T103,Toru Taniguchi,2,2010260,2011
T103,T103,Nicholas Thompson,2,2010460,2011
T103,T103,D.J. Trahan,2,2011440,2011
T103,T103,Peter Uihlein,2,2011280,2011
T103,T103,Duffy Waldorf,2,2011330,2011
T103,T103,Charles Warren,2,2011290,2011
T103,T103,Matt Weibring,2,2011300,2011
T103,T103,Lee Westwood,2,2011350,2011
T103,T103,Casey Wittenberg,2,2009480,2011
1,1,Jason Dufner,21,2012030,2012
2,2,Seung-Yul Noh,17,2012180,2012
3,3,Ian Poulter,15,2012050,2012
4,4,Vijay Singh,12,2012270,2012
T5,T5,Billy Horschel,11,2012250,2012
T5,T5,Zach Johnson,11,2012260,2012
T5,T5,Chris Kirk,11,2012300,2012
T5,T5,Steve Stricker,11,2012240,2012
T9,T9,Robert Garrigus,10,2012280,2012
T9,T9,Padraig Harrington,10,2012220,2012
T9,T9,Carl Pettersson,10,2012290,2012
T9,T9,Adam Scott,10,2012240,2012
T13,T13,Dustin Johnson,9,2012280,2012
T13,T13,John Senden,9,2012260,2012
T13,T13,Jimmy Walker,9,2012300,2012
T16,T16,John Huh,8,2012330,2012
T16,T16,Russell Knox,8,2012310,2012
T16,T16,Louis Oosthuizen,8,2012270,2012
T16,T16,Kevin Streelman,8,2012290,2012
T20,T20,Jonas Blixt,7,2012370,2012
T20,T20,Luke Donald,7,2012320,2012
T20,T20,Ernie Els,7,2012350,2012
T20,T20,Tom Gillis,7,2012300,2012
T20,T20,Paul Lawrie,7,2011310,2012
T20,T20,Rory McIlroy,7,2012320,2012
T20,T20,Chris Riley,7,2012220,2012
T20,T20,Charl Schwartzel,7,2012330,2012
T20,T20,Bo Van Pelt,7,2012330,2012
T20,T20,Tiger Woods,7,2012320,2012
T30,T30,Patrick Cantlay,6,2012280,2012
T30,T30,Bud Cauley,6,2012370,2012
T30,T30,Greg Chalmers,6,2012320,2012
T30,T30,Harris English,6,2012370,2012
T30,T30,Tim Herron,6,2012330,2012
T30,T30,Phil Mickelson,6,2012350,2012
T30,T30,Edoardo Molinari,6,2011240,2012
T30,T30,Ryan Moore,6,2012370,2012
T30,T30,Geoff Ogilvy,6,2012320,2012
T30,T30,Peter Senior,6,2000310,2012
T30,T30,Kevin Stadler,6,2012340,2012
T30,T30,Doug Tewell,6,1999230,2012
T30,T30,Nick Watney,6,2012370,2012
T43,T43,Brendon de Jonge,5,2012390,2012
T43,T43,Retief Goosen,5,2012260,2012
T43,T43,J.B. Holmes,5,2012380,2012
T43,T43,Brandt Jobe,5,2012220,2012
T43,T43,Simon Khan,5,2010310,2012
T43,T43,Wayne Levi,5,2001300,2012
T43,T43,Sean O'Hair,5,2012380,2012
T43,T43,Jeff Overton,5,2012390,2012
T43,T43,Brandt Snedeker,5,2012370,2012
T43,T43,Richard Sterne,5,2009240,2012
T43,T43,Camilo Villegas,5,2012370,2012
T54,T54,Ángel Cabrera,4,2012370,2012
T54,T54,Will Claxton,4,2012430,2012
T54,T54,Ben Curtis,4,2012400,2012
T54,T54,Jason Day,4,2012380,2012
T54,T54,Jamie Donaldson,4,2012320,2012
T54,T54,Bob Estes,4,2012380,2012
T54,T54,Rickie Fowler,4,2012380,2012
T54,T54,Jim Furyk,4,2012390,2012
T54,T54,Sergio Garcia,4,2012370,2012
T54,T54,Mathew Goggin,4,2012430,2012
T54,T54,Andres Gonzales,4,2011430,2012
T54,T54,Nathan Green,4,2012430,2012
T54,T54,J.J. Killeen,4,2012430,2012
T54,T54,Cliff Kresge,4,2010420,2012
T54,T54,Kenichi Kuboya,4,2003470,2012
T54,T54,Matt Kuchar,4,2012380,2012
T54,T54,Davis Love III,4,2012430,2012
T54,T54,Joost Luiten,4,2011310,2012
T54,T54,Francesco Molinari,4,2012260,2012
T54,T54,Pat Perez,4,2012360,2012
T54,T54,Scott Piercy,4,2012390,2012
T54,T54,Lee Westwood,4,2012380,2012
T76,T76,Mark Anderson,3,2012440,2012
T76,T76,Cameron Beckman,3,2012440,2012
T76,T76,Charlie Beljan,3,2012440,2012
T76,T76,Thomas Bjørn,3,2012320,2012
T76,T76,Guy Boros,3,2011300,2012
T76,T76,Keegan Bradley,3,2012390,2012
T76,T76,Stewart Cink,3,2012430,2012
T76,T76,Fred Couples,3,2012150,2012
T76,T76,Ken Duke,3,2012430,2012
T76,T76,Gonzalo Fernandez-Castaño,3,2012320,2012
T76,T76,Ross Fisher,3,2011360,2012
T76,T76,Martin Flores,3,2012440,2012
T76,T76,Brian Gay,3,2012440,2012
T76,T76,Fabián Gómez,3,2011430,2012
T76,T76,Peter Hanson,3,2012320,2012
T76,T76,Charles Howell III,3,2012440,2012
T76,T76,Ryuji Imada,3,2012440,2012
T76,T76,Matt Jones,3,2012440,2012
T76,T76,Jason Kokrak,3,2012440,2012
T76,T76,Scott Langley,3,2012100,2012
T76,T76,Hunter Mahan,3,2012390,2012
T76,T76,Ben Martin,3,2011430,2012
T76,T76,John Merrick,3,2012390,2012
T76,T76,Kevin Na,3,2012390,2012
T76,T76,Hennie Otto,3,2010350,2012
T76,T76,Ryan Palmer,3,2012400,2012
T76,T76,Carl Paulson,3,2011450,2012
T76,T76,Alexandre Rocha,3,2012440,2012
T76,T76,John Rollins,3,2012440,2012
T76,T76,Bob Shearer,3,1984320,2012
T76,T76,Webb Simpson,3,2012390,2012
T76,T76,Henrik Stenson,3,2012380,2012
T76,T76,D.J. Trahan,3,2012440,2012
T76,T76,Mark Wilson,3,2012390,2012
T76,T76,Casey Wittenberg,3,2009480,2012
T76,T76,Y.E. Yang,3,2012350,2012
T112,T112,Steve Allan,2,2010300,2012
T112,T112,Stuart Appleby,2,2012450,2012
T112,T112,Alex Aragon,2,2011340,2012
T112,T112,Matthew Baldwin,2,2012260,2012
T112,T112,Warren Bennett,2,2002310,2012
T112,T112,Jason Bohn,2,2012450,2012
T112,T112,Roberto Castro,2,2012450,2012
T112,T112,Alex Cejka,2,2012450,2012
T112,T112,Kevin Chappell,2,2012450,2012
T112,T112,SSP Chawrasia,2,2008140,2012
T112,T112,Daniel Chopra,2,2012450,2012
